feature	pre	drought	log2FC	p	cliffs_delta	q_BH
GH39624	0.0033	0.0019	-0.5772	0.9203	-0.0087	0.9693
AA76222	0.0015	0.0006	-0.7142	0.9203	-0.0087	0.9693
AA7409828	0.0017	0.001	-0.4053	0.9203	-0.0087	0.9693
GH36789	0.0008	0.0005	-0.2596	0.9203	-0.0087	0.9693
AA57345	0.0009	0.0007	-0.1737	0.9203	-0.0087	0.9693
AA62894	0.0008	0.0005	-0.3159	0.9203	-0.0087	0.9693
AA77177	0.0028	0.0017	-0.5175	0.9203	-0.0087	0.9693
GH46325	0.0056	0.0022	-1.047	0.9203	-0.0087	0.9693
CE15626	0.0063	0.0005	-2.3017	0.9203	-0.0087	0.9693
CE14920	0.0023	0.0009	-0.8183	0.9203	-0.0087	0.9693
CE23254	0.001	0.0005	-0.4604	0.9203	-0.0087	0.9693
AA7389222	0.0012	0.0006	-0.4587	0.9203	-0.0087	0.9693
AA67138	0.0017	0.0006	-0.7881	0.9203	-0.0087	0.9693
AA70053	0.0009	0.0006	-0.2907	0.9203	-0.0087	0.9693
AA65563	0.0027	0.0006	-1.2511	0.9203	-0.0087	0.9693
AA66229	0.0051	0.0007	-1.8129	0.9203	-0.0087	0.9693
GT99682	0.0021	0.0015	-0.3304	0.9203	-0.0087	0.9693
AA2136936	0.0056	0.0005	-2.1487	0.9203	-0.0087	0.9693
GT62708	0.0039	0.0006	-1.6531	0.9203	-0.0087	0.9693
GT62697	0.0059	0.0005	-2.224	0.9203	-0.0087	0.9693
AA2139939	0.0008	0.0006	-0.1925	0.9203	-0.0087	0.9693
PL22426	0.0021	0.0006	-0.9926	0.9203	-0.0087	0.9693
CE25111	0.009	0.0008	-2.4871	0.9203	-0.0087	0.9693
CE24391	0.0043	0.0011	-1.3318	0.9203	-0.0087	0.9693
CBM49	0.0185	0.0668	1.7951	0.9217	0.0174	0.9705
AA6	2.845	3.1318	0.1385	0.9321	0.0174	0.9805
AA3	82.5575	88.3547	0.0979	0.9321	-0.0174	0.9805
CE1	7.8271	7.8999	0.0133	0.9321	-0.0174	0.9805
GH36192	0.0133	0.0125	-0.0819	0.9345	-0.013	0.9807
GH95314	0.0053	0.003	-0.6542	0.9396	0.0109	0.9807
GT65221	0.014	0.0076	-0.8114	0.9396	0.0109	0.9807
GT50944	0.0021	0.002	-0.038	0.9422	-0.0087	0.9807
GT131	0.0015	0.006	1.5057	0.9422	-0.0087	0.9807
GT79540	0.0015	0.0035	0.8842	0.9422	-0.0087	0.9807
GT62522	0.0032	0.0031	-0.024	0.9422	-0.0087	0.9807
PL89367	0.0014	0.0022	0.3992	0.9422	-0.0087	0.9807
GT51234	0.0012	0.0014	0.1609	0.9422	-0.0087	0.9807
CE04030	0.0046	0.0043	-0.0762	0.9422	-0.0087	0.9807
GH38553	0.0017	0.0024	0.3014	0.9422	-0.0087	0.9807
PL12697	0.0146	0.0141	-0.0446	0.9494	0.0109	0.9807
CE84474	0.0144	0.0179	0.2952	0.9494	0.0109	0.9807
CBM45	0.0988	0.1802	0.8603	0.9514	-0.013	0.9807
CE85150	0.0029	0.004	0.3733	0.9517	-0.0087	0.9807
GT126	0.0258	0.045	0.7787	0.9573	0.0109	0.9807
AA7602057	0.012	0.0047	-1.1789	0.959	-0.0087	0.9807
PL10920	0.0111	0.0045	-1.145	0.959	-0.0087	0.9807
GH194	0.071	0.0392	-0.8434	0.9597	0.0109	0.9807
GT65169	0.007	0.0107	0.552	0.9607	-0.0087	0.9807
GH40973	0.0118	0.0124	0.0659	0.9632	0.0087	0.9807
CE84746	0.0116	0.0152	0.3585	0.965	-0.0087	0.9807
AA95334	0.0189	0.0198	0.0586	0.9675	-0.0087	0.9807
CE85692	0.0248	0.0279	0.163	0.9683	0.0087	0.9807
GT66215	0.0559	0.0419	-0.408	0.9687	-0.0087	0.9807
GT122	0.0619	0.0756	0.2843	0.9705	0.0087	0.9807
GT51	145.8911	148.713	0.0276	0.9709	-0.0087	0.9807
GT0	160.2496	166.4648	0.0549	0.9709	0.0087	0.9807
AA2139943	0.0007	0.0016	0.6296	0.9734	-0.0043	0.9807
AA2139133	0.0008	0.0008	0.0104	0.9734	-0.0043	0.9807
AA2110500	0.0006	0.0011	0.4333	0.9734	-0.0043	0.9807
PL56822	0.0017	0.0015	-0.1117	0.9734	-0.0043	0.9807
CE09168	0.0011	0.0042	1.2991	0.9734	-0.0043	0.9807
CE09843	0.0004	0.0042	1.8803	0.9734	-0.0043	0.9807
CE09939	0.0008	0.0014	0.3605	0.9734	-0.0043	0.9807
GT51390	0.0006	0.0006	-0.0533	0.9734	-0.0043	0.9807
CE08482	0.0008	0.0011	0.1979	0.9734	-0.0043	0.9807
CE08017	0.0021	0.0079	1.5324	0.9734	-0.0043	0.9807
CE16627	0.0018	0.002	0.1163	0.9734	-0.0043	0.9807
AA7388872	0.0004	0.0006	0.1311	0.9734	-0.0043	0.9807
GH41394	0.0008	0.0019	0.6882	0.9734	-0.0043	0.9807
GH39851	0.0008	0.0008	-0.0058	0.9734	-0.0043	0.9807
PL48912	0.0017	0.0019	0.1364	0.9734	-0.0043	0.9807
PL49049	0.0004	0.0009	0.4208	0.9734	-0.0043	0.9807
AA80630	0.0008	0.0019	0.7226	0.9734	-0.0043	0.9807
AA54104	0.0006	0.0006	0.0168	0.9734	-0.0043	0.9807
PL11546	0.0006	0.0006	0.0691	0.9734	-0.0043	0.9807
GH37089	0.001	0.001	-0.0222	0.9734	-0.0043	0.9807
PL10535	0.0013	0.0017	0.1773	0.9734	-0.0043	0.9807
AA7600323	0.0008	0.0019	0.6692	0.9734	-0.0043	0.9807
AA7408116	0.0008	0.0015	0.4766	0.9734	-0.0043	0.9807
AA7410018	0.0008	0.0011	0.1854	0.9734	-0.0043	0.9807
GH36388	0.0008	0.0008	-0.0042	0.9734	-0.0043	0.9807
AA76779	0.0009	0.0009	0.0289	0.9734	-0.0043	0.9807
AA7392689	0.001	0.0013	0.1431	0.9734	-0.0043	0.9807
AA7402252	0.0021	0.0183	2.6415	0.9734	-0.0043	0.9807
GH41503	0.0007	0.0023	0.9492	0.9734	-0.0043	0.9807
GH42068	0.0006	0.0035	1.4908	0.9734	-0.0043	0.9807
GH42942	0.0008	0.0018	0.5948	0.9734	-0.0043	0.9807
GH46317	0.0009	0.0009	0.0289	0.9734	-0.0043	0.9807
CE99066	0.0006	0.0006	-0.0533	0.9734	-0.0043	0.9807
AA93645	0.0007	0.0009	0.1448	0.9734	-0.0043	0.9807
GH10373	0.0009	0.0017	0.5071	0.9734	-0.0043	0.9807
GH00046	0.0004	0.0006	0.1311	0.9734	-0.0043	0.9807
GH76321	0.0008	0.0025	0.9277	0.9734	-0.0043	0.9807
AA36412	0.0008	0.0034	1.2575	0.9734	-0.0043	0.9807
GH49161	0.0017	0.0022	0.2317	0.9734	-0.0043	0.9807
AA95136	0.0008	0.0017	0.5336	0.9734	-0.0043	0.9807
AA86923	0.0008	0.0009	0.0491	0.9734	-0.0043	0.9807
PL11774	0.0004	0.0019	1.0261	0.9734	-0.0043	0.9807
AA92982	0.0009	0.0011	0.1477	0.9734	-0.0043	0.9807
AA92981	0.0006	0.001	0.2915	0.9734	-0.0043	0.9807
PL49835	0.0009	0.0045	1.5442	0.9734	-0.0043	0.9807
AA95139	0.0009	0.0076	2.2073	0.9734	-0.0043	0.9807
PL13790	0.0011	0.0038	1.177	0.9734	-0.0043	0.9807
PL14521	0.0008	0.0009	0.0491	0.9734	-0.0043	0.9807
CE98600	0.0015	0.0023	0.3799	0.9734	-0.0043	0.9807
CE99392	0.0004	0.0011	0.5695	0.9734	-0.0043	0.9807
PL16192	0.0012	0.0022	0.5106	0.9734	-0.0043	0.9807
CE96544	0.0009	0.0009	-0.001	0.9734	-0.0043	0.9807
PL38448	0.0006	0.0009	0.2364	0.9734	-0.0043	0.9807
CE97393	0.0009	0.005	1.6726	0.9734	-0.0043	0.9807
CBM17	0.0007	0.0017	0.6829	0.9734	-0.0043	0.9807
CBM28	0.0007	0.0017	0.6829	0.9734	-0.0043	0.9807
AA48630	0.0021	0.002	-0.0269	0.9734	-0.0043	0.9807
CBM95	0.0018	0.0041	0.8636	0.9734	-0.0043	0.9807
CBM65	0.0018	0.0022	0.1971	0.9734	-0.0043	0.9807
GH81033	0.0006	0.0015	0.6643	0.9734	-0.0043	0.9807
AA30708	0.0004	0.0005	0.1224	0.9734	-0.0043	0.9807
GH90	0.0004	0.001	0.5065	0.9734	-0.0043	0.9807
CE00051	0.0009	0.0008	-0.0878	0.9734	-0.0043	0.9807
CE00610	0.0036	0.0041	0.1497	0.9734	-0.0043	0.9807
CE35096	0.0026	0.0026	0.0135	0.9734	-0.0043	0.9807
CE13238	0.0009	0.0011	0.1649	0.9734	-0.0043	0.9807
CE11840	0.002	0.0044	0.8702	0.9734	-0.0043	0.9807
CE10759	0.0008	0.0022	0.8481	0.9734	-0.0043	0.9807
AA2618757	0.0009	0.0027	0.9966	0.9734	-0.0043	0.9807
AA2621803	0.0017	0.0016	-0.0673	0.9734	-0.0043	0.9807
GT29355	0.001	0.0013	0.164	0.9734	-0.0043	0.9807
PL50924	0.0007	0.003	1.2346	0.9734	-0.0043	0.9807
GT46412	0.0008	0.0007	-0.0811	0.9734	-0.0043	0.9807
PL51908	0.0016	0.0022	0.3262	0.9734	-0.0043	0.9807
GT27075	0.0007	0.0022	0.9015	0.9734	-0.0043	0.9807
AA22258	0.0023	0.0022	-0.067	0.9734	-0.0043	0.9807
CE76629	0.0006	0.0011	0.4305	0.9734	-0.0043	0.9807
CE05189	0.0004	0.0016	0.8598	0.9734	-0.0043	0.9807
CE94801	0.0009	0.0026	0.9127	0.9734	-0.0043	0.9807
CE96099	0.0004	0.0022	1.1759	0.9734	-0.0043	0.9807
PL37367	0.0007	0.0008	0.0461	0.9734	-0.0043	0.9807
AA34737	0.0039	0.0051	0.3195	0.9734	-0.0043	0.9807
CE02781	0.0008	0.001	0.1786	0.9734	-0.0043	0.9807
CE94087	0.0008	0.0027	0.9909	0.9734	-0.0043	0.9807
AA29599	0.0006	0.0007	0.1523	0.9734	-0.0043	0.9807
AA2631799	0.0027	0.0031	0.1743	0.9734	-0.0043	0.9807
PL50643	0.0007	0.0014	0.455	0.9734	-0.0043	0.9807
GH98725	0.0011	0.0011	-0.0076	0.9734	-0.0043	0.9807
CE93660	0.0039	0.0064	0.6093	0.9734	-0.0043	0.9807
CE93840	0.0006	0.0005	-0.0679	0.9734	-0.0043	0.9807
CE04755	0.0007	0.0007	-0.0231	0.9734	-0.0043	0.9807
CE02260	0.0008	0.0034	1.3056	0.9734	-0.0043	0.9807
CE05883	0.0008	0.0008	-0.0377	0.9734	-0.0043	0.9807
PL20288	0.0006	0.0015	0.6643	0.9734	-0.0043	0.9807
CE83217	0.0009	0.0011	0.1777	0.9734	-0.0043	0.9807
CE04201	0.001	0.0062	1.8103	0.9734	-0.0043	0.9807
GT73986	0.0008	0.0014	0.3594	0.9734	-0.0043	0.9807
GT75255	0.0007	0.0008	0.1039	0.9734	-0.0043	0.9807
GT66686	0.0004	0.0015	0.8005	0.9734	-0.0043	0.9807
CE70935	0.0008	0.001	0.1349	0.9734	-0.0043	0.9807
CE72807	0.0017	0.002	0.1848	0.9734	-0.0043	0.9807
PL20888	0.0013	0.0022	0.4752	0.9734	-0.0043	0.9807
CE71084	0.0008	0.0024	0.9019	0.9734	-0.0043	0.9807
GT41820	0.0007	0.0031	1.251	0.9734	-0.0043	0.9807
AA2628351	0.0008	0.0007	-0.0779	0.9734	-0.0043	0.9807
AA05332	0.0008	0.0015	0.5196	0.9734	-0.0043	0.9807
AA00155	0.0009	0.0027	0.9723	0.9734	-0.0043	0.9807
PL48343	0.009	0.0096	0.0896	0.9747	0.0065	0.9817
GH36005	0.0014	0.0065	1.6381	0.9807	-0.0043	0.9856
GH37617	0.0023	0.0031	0.3447	0.9807	-0.0043	0.9856
AA30620	0.0013	0.0036	1.0198	0.9807	-0.0043	0.9856
AA2140256	0.0018	0.0026	0.3933	0.9807	-0.0043	0.9856
AA2142276	0.0024	0.0064	1.1231	0.9807	-0.0043	0.9856
AA33381	0.0013	0.0029	0.7692	0.9807	-0.0043	0.9856
GT51715	0.0014	0.0024	0.476	0.9807	-0.0043	0.9856
AA65276	0.0038	0.007	0.7191	0.9839	-0.0043	0.9879
PL21652	0.0026	0.0066	1.0737	0.9839	-0.0043	0.9879
GH38266	0.0031	0.0068	0.94	0.9839	-0.0043	0.9879
AA33211	0.0211	0.017	-0.2951	0.988	-0.0043	0.9917
CE05853	0.0291	0.0158	-0.8381	0.9888	-0.0043	0.9922
CE00653	0.0224	0.0253	0.1668	0.9894	-0.0043	0.9925
AA76778	0.0326	0.0394	0.2673	0.9898	0.0043	0.9925
GT17	0.4931	0.5641	0.1936	0.9903	0.0043	0.9928
AA44069	0.0024	0.0069	1.2232	1.0	0.0	1.0
AA2139255	0.0073	0.0068	-0.0977	1.0	0.0	1.0
GT99135	0.0042	0.0076	0.7247	1.0	0.0	1.0
AA65188	0.0173	0.0213	0.2796	1.0	0.0	1.0
GH130	9.9591	11.0372	0.1483	1.0	0.0	1.0
PL20556	0.0067	0.0044	-0.5223	1.0	0.0022	1.0
PL12984	0.0103	0.0041	-1.1478	1.0	0.0022	1.0
AA16	6.5064	6.2753	-0.0522	1.0	0.0	1.0
